SIMULACION NUMERO : 1
-------------------------------- 
t_funcionando      t_parado        t_total_func       t_total_parado       t_total       Disponibilidad 
        33,4639         10,8928       5431,4259       2016,9651       7448,3910          0,7292 
        53,7264         11,3555       5485,1523       2028,3206       7513,4730          0,7300 
        33,4933          8,4580       5518,6456       2036,7786       7555,4242          0,7304 
        35,6723         12,5423       5554,3179       2049,3209       7603,6387          0,7305 
        49,9998          9,0561       5604,3177       2058,3769       7662,6946          0,7314 
        49,3907         23,7169       5653,7084       2082,0938       7735,8022          0,7308 
        99,5235         27,5455       5753,2319       2109,6393       7862,8713          0,7317 
        86,3751         29,3214       5839,6071       2138,9607       7978,5678          0,7319 
        34,8180         24,5374       5874,4251       2163,4981       8037,9231          0,7308 
        65,2880         20,9158       5939,7131       2184,4139       8124,1270          0,7311 
        82,1069         32,1271       6021,8200       2216,5410       8238,3610          0,7309 
        51,7023         35,7257       6073,5223       2252,2667       8325,7890          0,7295 
        66,2132         26,7207       6139,7355       2278,9874       8418,7229          0,7293 
        64,5159         39,5804       6204,2514       2318,5678       8522,8192          0,7280 
        44,7030          7,5951       6248,9543       2326,1629       8575,1172          0,7287 
        31,1282         10,3221       6280,0826       2336,4850       8616,5675          0,7288 
        77,1248         31,2459       6357,2074       2367,7309       8724,9382          0,7286 
        84,1530         16,1888       6441,3603       2383,9197       8825,2800          0,7299 
        62,4382         21,9455       6503,7985       2405,8652       8909,6637          0,7300 
        96,0287          9,1509       6599,8273       2415,0161       9014,8434          0,7321 
        71,0068         30,5473       6670,8340       2445,5635       9116,3975          0,7317 
        46,0189         36,6324       6716,8529       2482,1958       9199,0487          0,7302 
        64,1675         19,5933       6781,0204       2501,7891       9282,8094          0,7305 
        56,8507         37,1330       6837,8710       2538,9221       9376,7931          0,7292 
        99,8932         23,7789       6937,7643       2562,7009       9500,4652          0,7303 
        30,8205         20,9439       6968,5847       2583,6448       9552,2295          0,7295 
        78,5802         37,7136       7047,1649       2621,3584       9668,5233          0,7289 
        50,7574         16,5059       7097,9223       2637,8643       9735,7866          0,7291 
        86,5551         22,4596       7184,4774       2660,3238       9844,8013          0,7298 
        73,0258         21,9262       7257,5033       2682,2500       9939,7532          0,7301 
        68,5768         10,0937       7326,0801       2692,3437      10018,4237          0,7313 
        97,0533         15,8334       7423,1334       2708,1770      10131,3104          0,7327 
        33,2331         12,8193       7456,3665       2720,9963      10177,3628          0,7326 
        88,3353         15,5295       7544,7018       2736,5258      10281,2276          0,7338 
        89,4284         24,3880       7634,1302       2760,9138      10395,0440          0,7344 
        44,9101         27,3258       7679,0404       2788,2397      10467,2800          0,7336 
        71,1718         21,4849       7750,2121       2809,7245      10559,9366          0,7339 
        88,5116          8,0173       7838,7237       2817,7419      10656,4656          0,7356 
        67,2811         20,5987       7906,0048       2838,3406      10744,3453          0,7358 
        56,7659         11,4787       7962,7707       2849,8192      10812,5900          0,7364 
        44,9811         26,1388       8007,7518       2875,9580      10883,7098          0,7358 
        99,2167         30,1525       8106,9685       2906,1106      11013,0791          0,7361 
        30,4418         26,5880       8137,4103       2932,6986      11070,1089          0,7351 
        58,4666         31,5024       8195,8770       2964,2010      11160,0779          0,7344 
        60,6733         23,0234       8256,5503       2987,2243      11243,7746          0,7343 
        62,9363         39,8327       8319,4866       3027,0571      11346,5437          0,7332 
        88,6768         23,2017       8408,1634       3050,2587      11458,4221          0,7338 
        65,9857         23,2381       8474,1491       3073,4969      11547,6459          0,7338 
        82,8956         38,7184       8557,0447       3112,2152      11669,2599          0,7333 
        89,6234         17,2882       8646,6681       3129,5035      11776,1716          0,7343 
        68,3777         11,1287       8715,0458       3140,6322      11855,6780          0,7351 
        34,4900         22,5616       8749,5358       3163,1938      11912,7296          0,7345 
        50,6814         20,0610       8800,2172       3183,2547      11983,4720          0,7344 
        88,4062         15,4172       8888,6234       3198,6720      12087,2953          0,7354 
Disponibilidad Operacional media=          0,7349 
                                
SIMULACION NUMERO : 10
-------------------------------- 
t_funcionando      t_parado        t_total_func       t_total_parado       t_total       Disponibilidad 
        36,6385         15,7683         36,6385         15,7683         52,4067          0,6991 
        82,8829         20,0630        119,5213         35,8313        155,3526          0,7694 
        36,0271         22,8049        155,5484         58,6362        214,1847          0,7262 
        46,6805         39,0474        202,2289         97,6836        299,9126          0,6743 
        37,3456         15,4583        239,5745        113,1419        352,7164          0,6792 
        48,2956         21,9362        287,8701        135,0781        422,9483          0,6806 
        83,8773          9,9985        371,7474        145,0767        516,8241          0,7193 
        87,4195         18,9929        459,1670        164,0695        623,2365          0,7367 
        33,9474         14,1963        493,1143        178,2659        671,3802          0,7345 
        84,4387         10,2079        577,5530        188,4737        766,0267          0,7540 
        94,7398         18,3459        672,2927        206,8197        879,1124          0,7647 
        49,2624         25,8570        721,5551        232,6767        954,2318          0,7562 
        69,2223          9,3300        790,7774        242,0066       1032,7840          0,7657 
        71,1226          9,9338        861,9000        251,9405       1113,8404          0,7738 
        66,1074         24,0691        928,0074        276,0096       1204,0169          0,7708 
        58,4301         27,1473        986,4374        303,1569       1289,5943          0,7649 
        83,1442         12,0028       1069,5816        315,1597       1384,7413          0,7724 
        75,3363         12,6920       1144,9179        327,8517       1472,7696          0,7774 
        81,1061          9,4641       1226,0240        337,3158       1563,3398          0,7842 
        93,6181         18,8570       1319,6421        356,1728       1675,8148          0,7875 
        47,6867         24,9173       1367,3288        381,0900       1748,4188          0,7820 
        57,0989         23,4782       1424,4277        404,5682       1828,9959          0,7788 
        78,9858         20,1720       1503,4134        424,7402       1928,1537          0,7797 
        67,9463         22,0938       1571,3597        446,8340       2018,1937          0,7786 
